3/23/2026, 1:48:57 PM	0x7E8	03	41	33	5E	00	00	00	00	06	41	40	68	00	00	00	00
3/23/2026, 1:48:56 PM	0x13F	00	0E	09	00	-	-	-	-	00	0D	F9	00	-	-	-	-
3/23/2026, 1:48:51 PM	0x13F	00	0D	FA	00	-	-	-	-	00	0E	09	00	-	-	-	-
3/23/2026, 1:48:50 PM	0x13F	00	0E	05	00	-	-	-	-	00	0D	FA	00	-	-	-	-
3/23/2026, 1:48:48 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:48:44 PM	0x13F	00	0E	04	00	-	-	-	-	00	0E	05	00	-	-	-	-
3/23/2026, 1:48:43 PM	0x13F	00	0D	FB	00	-	-	-	-	00	0E	04	00	-	-	-	-
3/23/2026, 1:48:41 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:48:39 PM	0x13F	00	0E	2D	00	-	-	-	-	00	0D	FB	00	-	-	-	-
3/23/2026, 1:48:36 PM	0x13F	00	0E	34	00	-	-	-	-	00	0E	2D	00	-	-	-	-
3/23/2026, 1:48:34 PM	0x13F	00	0E	22	00	-	-	-	-	00	0E	34	00	-	-	-	-
3/23/2026, 1:48:30 PM	0x13F	00	0E	42	00	-	-	-	-	00	0E	22	00	-	-	-	-
3/23/2026, 1:48:27 PM	0x7E8	04	41	31	39	A5	00	00	00	03	41	33	5E	00	00	00	00
3/23/2026, 1:48:26 PM	0x13F	00	0E	50	00	-	-	-	-	00	0E	42	00	-	-	-	-
3/23/2026, 1:48:26 PM	0x3B9	00	00	00	00	2C	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:48:22 PM	0x13F	00	0E	43	00	-	-	-	-	00	0E	50	00	-	-	-	-
3/23/2026, 1:48:19 PM	0x7E8	03	41	30	FF	00	00	00	00	04	41	31	39	A5	00	00	00
3/23/2026, 1:48:19 PM	0x13F	00	0E	4A	00	-	-	-	-	00	0E	43	00	-	-	-	-
3/23/2026, 1:48:18 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	2C	29	-	-
3/23/2026, 1:48:16 PM	0x13F	00	0E	37	00	-	-	-	-	00	0E	4A	00	-	-	-	-
3/23/2026, 1:48:13 PM	0x13F	00	0E	18	00	-	-	-	-	00	0E	37	00	-	-	-	-
3/23/2026, 1:48:11 PM	0x7E8	04	41	21	00	00	00	00	00	03	41	30	FF	00	00	00	00
3/23/2026, 1:48:08 PM	0x13F	00	0E	2F	00	-	-	-	-	00	0E	18	00	-	-	-	-
3/23/2026, 1:48:06 PM	0x13F	00	0E	35	00	-	-	-	-	00	0E	2F	00	-	-	-	-
3/23/2026, 1:48:06 PM	0x310	00	88	00	00	00	00	00	00	00	87	00	00	00	00	00	00
3/23/2026, 1:48:03 PM	0x13F	00	0E	19	00	-	-	-	-	00	0E	35	00	-	-	-	-
3/23/2026, 1:48:03 PM	0x3B9	00	00	00	00	27	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:47:59 PM	0x13F	00	0E	26	00	-	-	-	-	00	0E	19	00	-	-	-	-
3/23/2026, 1:47:56 PM	0x13F	00	0E	23	00	-	-	-	-	00	0E	26	00	-	-	-	-
3/23/2026, 1:47:55 PM	0x3B9	00	00	00	00	29	29	-	-	00	00	00	00	27	29	-	-
3/23/2026, 1:47:52 PM	0x13F	00	0E	0D	00	-	-	-	-	00	0E	23	00	-	-	-	-
3/23/2026, 1:47:50 PM	0x13F	00	0E	2F	00	-	-	-	-	00	0E	0D	00	-	-	-	-
3/23/2026, 1:47:49 PM	0x7E8	06	41	20	80	05	A0	01	00	04	41	21	00	00	00	00	00
3/23/2026, 1:47:46 PM	0x13F	00	0E	31	00	-	-	-	-	00	0E	2F	00	-	-	-	-
3/23/2026, 1:47:43 PM	0x13F	00	0E	1D	00	-	-	-	-	00	0E	31	00	-	-	-	-
3/23/2026, 1:47:41 PM	0x7E8	04	41	1F	00	CC	00	00	00	06	41	20	80	05	A0	01	00
3/23/2026, 1:47:40 PM	0x3B9	00	00	00	00	2A	29	-	-	00	00	00	00	29	29	-	-
3/23/2026, 1:47:38 PM	0x13F	00	0E	25	00	-	-	-	-	00	0E	1D	00	-	-	-	-
3/23/2026, 1:47:36 PM	0x13F	00	0E	16	00	-	-	-	-	00	0E	25	00	-	-	-	-
3/23/2026, 1:47:33 PM	0x7E8	03	41	1C	06	00	00	00	00	04	41	1F	00	CC	00	00	00
